startdate,IPAddress,duration,responseID,LocationLatitude,LocationLongitude,Q2,Q3,Q1,Q4,Q5,Q6,Q7,Q8,Q9,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q10_1,Q10_2,Q10_3,Q10_4,Q14_14,Q10_13,Q10_12,Q10_5,Q10_7,Q10_6,Q10_8,Q10_9,Q10_10,Q10_11,Q14b_1,Q15_1,Q15_2,Q15_3,Q15_4,Q15_5,Q15_6,Q15_7,Q109,Q113,Q114,Q116,Q117,Q16_1,Q16_2,Q17,Q20#1_1_1,Q20#1_2_1,Q20#1_3_1,Q20#1_4_1,Q20#1_5_1,Q20#1_6_1,Q20#1_7_1,Q20#1_8_1,Q20#1_9_1,Q20#1_10_1,Q20#1_11_1,Q20#1_12_1,Q20#1_13_1,Q20#1_14_1,Q20#2_1,Q20#2_2,Q20#2_3,Q20#2_4,Q20#2_5,Q20#2_6,Q20#2_7,Q20#2_8,Q20#2_9,Q20#2_10,Q20#2_11,Q20#2_12,Q20#2_13,Q20#2_14,Q118,Q22#1_1_1,Q22#1_2_1,Q22#1_3_1,Q22#1_4_1,Q22#1_5_1,Q22#1_6_1,Q22#1_7_1,Q22#1_8_1,Q22#1_9_1,Q22#1_10_1,Q22#1_11_1,Q22#1_12_1,Q22#1_13_1,Q22#1_14_1,Q22#2_1,Q22#2_2,Q22#2_3,Q22#2_4,Q22#2_5,Q22#2_6,Q22#2_7,Q22#2_8,Q22#2_9,Q22#2_10,Q22#2_11,Q22#2_12,Q22#2_13,Q22#2_14,Q119,Q24_1,Q24_2,Q24_3,Q24_4,Q24_5,Q24_6,Q24_7,Q24_8,Q24_9,Q24_10,Q24_11,Q24_12,Q24_13,Q24_14,Q25,Q26,Attn check 1,Q28_2,Q28_3,Q30_1,Q30_2,Q31_1,Q31_2,Q32,Q33,Q34,Q103,Q104,Attn check 2,Q37,Q38,Q39,Q40,Q41,Q42,Q44,Q45,Q46,Q47,Q21_1,Q21_2,Q21_12,Q21_13,Q21_14,Q21_16,Q21_15,Q22_6,Q22_8,Q24 w attn check_1,Q24 w attn check_2,Q24 w attn check_3,Q24 w attn check_4,Q24 w attn check_5,Q24 w attn check_6,Q102,Q48,Q49,Q50,Q51,Q52_1,Q52_2,Q101
1/2/24 16:52,75.225.248.152,693,R_3ZHYzhNxUSdbNmB,41.2315,-96.0519,1,1,43,2,5,1,12,2,2,0,25,25,20,30,0,"1,2","1,2","1,2",5,"1,2",1,"1,2","1,2","1,2",5,5,5,5,5,,4,4,"1,2","1,2","1,2",4,4,,3,2,2,,,2,,100,30,15,,25,0,0,20,0,,,,,,3,3,3,,3,3,3,3,3,,,,,,,70,50,45,,50,,40,45,0,,,,,,3,3,3,,3,,3,3,3,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,17,Friends ,3,64,70,220,237,236,240,5,1,"1,4",6,,2,2,2,2,,1,2,4,2,3,4,5,6,6,7,6,7,5,6,7,7,6,6,5,7,6,"2,4,5,6",5,1,1,57785,2404,965,2
1/2/24 16:53,174.250.210.70,657,R_3zmRaADSxBNBJhD,37.2003,-93.2973,1,1,17,2,6,1,12,4,4,10,30,20,20,20,10,1,1,5,2,5,1,5,1,5,5,5,2,5,1,,1,1,1,1,4,4,4,,,,,,,,,20,100,,,,20,,50,,,,,,10,3,3,,,,3,,3,,,,,,3,,,,,10,,,,,,,,10,,,,,,3,,,,,,,,3,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,60,44,63,226,63,50,5,1,8,1,,2,2,2,3,,2,2,1,4,2,1,2,1,2,5,4,2,5,6,3,5,5,6,5,7,4,4,5,2,1,67401,905,178,3
1/2/24 16:48,172.59.125.11,936,R_72o3ICQfM04oOFy,35.5689,-97.5255,1,1,37,2,6,1,12,3,3,25,50,25,0,0,0,"1,2",5,5,"1,2",5,"1,2",5,5,5,5,5,5,5,"1,2",,"1,2",4,"1,2","1,2","1,2",4,4,,2,1,1,,,,,100,,,0,,0,,,,,,,,0,3,,,3,,3,,,,,,,,3,,100,,,0,,0,,,,,,,,0,3,,,3,,3,,,,,,,,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,15,,3,63,66,153,159,165,164,5,1,5,"1,2,3,5,6,7,8",,2,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,,,,,,,
1/2/24 16:50,70.123.90.154,828,R_3lxJrgfCsvZ9k1e,27.552,-99.4959,1,1,45,2,6,2,12,2,3,5,25,2,10,0,0,"1,2","1,2","1,2","1,2",5,"1,2",5,5,5,5,5,"1,2","1,2","1,2",,4,4,1,4,2,4,4,,2,,,,,,,50,100,0,0,,0,,,,,,0,25,10,3,3,3,3,,3,,,,,,3,3,3,,50,150,0,25,,20,,,,,,0,25,15,3,3,3,3,,3,,,,,,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,"19,20",Living near of the business ,3,77,65,40,150,28,66,1,1,"4,6","1,2,3",,2,2,2,1,2,1,1,4,1,2,1,5,6,6,7,5,4,6,6,6,6,6,6,6,7,4,"3,4,5",8,1,1,78040,2567,2807,
1/2/24 16:49,68.40.64.184,956,R_3C29LcYTnXR1zAy,42.3575,-83.2162,1,1,23,2,5,1,3,4,4,10,100,200,20,50,20,"1,2","1,2",5,"1,2","1,2","1,2","1,2",5,5,5,5,"1,2","1,2","1,2",,4,4,"1,2",4,"1,2",4,4,,1,2,,,1,1,,50,100,,20,50,10,100,,,,,50,25,25,2,3,,3,2,3,3,,,,,3,3,3,1,100,50,,50,50,25,100,,,,,25,25,25,2,3,,3,2,3,3,,,,,3,3,3,1,2,2,4,2,2,2,2,4,4,4,4,2,2,2,15,,3,58,56,91,94,40,35,5,1,8,6,,2,3,3,1,4,2,2,1,1,1,2,6,3,5,7,5,5,5,5,5,6,5,3,5,7,2,"4,5,7",4,4,3,48207,1254,549,3
1/2/24 16:48,70.123.96.53,1041,R_5lyle3f4Ij5tUp3,32.8372,-96.769,1,1,45,1,7,1,12,3,3,4,20,5,10,20,5,5,"1,2",5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,,55,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,3,,,,,,,,,,,,,,4,2,4,4,4,4,4,4,4,4,4,4,4,4,15,,3,22,23,60,50,29,21,5,1,8,"1,6",,2,2,2,1,2,1,2,4,4,4,4,3,2,3,5,4,4,4,2,2,5,3,3,2,7,3,"4,5,7",8,1,1,75206,2567,25,2
1/2/24 16:54,76.122.150.94,764,R_7hmRMbYttffU1TM,42.5586,-83.4773,1,1,23,1,7,6,12,5,5,5,50,5,20,5,15,"1,2","1,2","1,2",5,"1,2",5,5,5,2,5,5,5,5,1,,1,1,1,4,4,4,4,,,,,,,,,40,20,20,,20,,,,,,,,,0,3,3,3,,3,,,,,,,,,3,,40,20,20,,10,,,,0,,,,,,3,3,3,,3,,,,3,,,,,,,2,2,2,2,2,2,2,2,2,3,3,3,3,2,15,,3,36,37,62,57,62,62,,1,"1,4",5,,2,2,2,2,,2,2,4,2,4,2,5,5,5,6,5,5,5,5,5,6,6,6,6,6,6,"1,6,7",,,,,,,
1/2/24 16:51,74.140.206.211,990,R_62xlUgZCuHFJRR7,39.8199,-84.0297,1,1,36,2,7,1,12,12,12,2,20,0,18,10,0,"1,2",5,5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,50,,,,,,,,,,,,,,2,,,,,,,,,,,,,,4,45,,,,,,,,,,,,,,2,,,,,,,,,,,,,,4,2,2,4,4,4,2,2,2,4,4,4,4,4,4,15,,3,20,20,60,60,60,60,5,1,8,11,3,2,3,3,2,,2,2,3,1,5,4,1,1,1,7,1,1,7,4,4,4,4,4,4,7,4,"4,5,7",3,1,1,45434,2079,33,2
1/2/24 16:52,73.17.153.135,953,R_3LLp81Epk1uEwUH,41.4235,-73.4724,1,1,7,2,4,1,12,1,1,25,30,35,15,0,0,"1,2",5,5,1,"1,2","1,2",5,5,5,5,5,5,1,1,,2,"1,2",2,4,"1,2",4,"1,2",,1,3,,3,,1,,100,,,0,25,15,,,,,,,25,0,3,,,3,2,3,,,,,,,3,3,3,50,,,,50,25,,,,,,,,,3,,,,"2,3",3,,,,,,,,,3,1,4,4,2,1,1,4,4,4,4,4,4,2,2,15,,3,47,48,101,109,90,90,1,1,8,3,,2,1,2,1,1,1,2,1,2,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,"4,5,7",2,4,2,6706,315,320,3
1/2/24 16:53,172.59.189.200,910,R_7iBZBbjtoQPX70G,41.7697,-87.6985,1,1,14,2,5,1,12,3,3,5,20,10,10,30,10,5,"1,2",1,5,5,"1,2","1,2",5,5,5,5,5,5,5,,4,4,4,4,1,4,"1,2",,,,,3,,,,,30,0,,,0,40,,,,,,,,,3,3,,,3,3,,,,,,,,,,20,,,,20,0,,,,,,,,,3,,,,3,3,,,,,,,,,4,2,2,2,4,2,3,1,4,4,4,2,2,2,15,,3,57,20,90,27,119,57,5,1,4,"1,8",,2,2,2,1,2,1,1,4,2,5,5,4,4,4,6,4,4,6,5,2,7,4,4,5,7,4,"4,7",5,2,2,60615,609,435,3
1/2/24 16:52,174.18.30.36,1026,R_3bHL2FnH8g8psXE,32.4154,-110.9809,1,1,3,2,7,1,12,11,11,10,20,5,5,10,15,5,"1,2",5,5,5,5,5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,,65,,,,,,,,,,,20,20,,2,,,,,,,,,,,2,2,1,,60,,,,,,,,,,,20,20,,2,,,,,,,,,,,2,2,1,4,2,4,4,4,4,4,4,4,4,4,4,2,2,15,,3,10,10,15,15,41,42,5,1,8,5,,2,3,3,2,,2,2,4,1,3,4,3,4,5,5,4,4,5,5,7,7,5,5,7,7,5,"2,5,7",8,1,1,85755,99,110,2
1/2/24 16:51,73.17.38.78,1129,R_3Xl62n4yEHyv5nj,42.7826,-71.1029,1,1,22,1,5,1,12,3,3,0,10,10,10,0,0,1,1,2,2,1,1,1,1,1,2,2,1,1,1,Homechef,4,4,4,4,4,4,4,,,,,,,,,50,100,,,20,0,0,0,0,,,0,0,0,3,3,,,2,"1,2",1,"1,3","1,3",,,3,3,3,3,,,0,0,,,,,,0,25,,,,,,3,3,,,,,,3,2,,,,3,2,2,2,3,2,2,3,3,3,3,3,3,2,1,15,,3,45,64,104,139,85,112,1,1,8,"2,5,8,11",2,2,1,2,1,2,2,1,4,2,2,1,6,5,5,5,6,5,6,5,5,6,6,6,5,7,5,"3,4,6",3,3,2,1830,1239,1244,3
1/2/24 16:54,173.175.106.143,1009,R_1CCfYaRau0VDlq9,29.3763,-98.3884,1,1,45,2,7,1,3,4,4,20,25,5,5,35,10,1,"1,2",2,5,2,1,2,5,5,5,5,5,2,"1,2",,4,4,4,4,4,4,4,,,,,,,,,25,25,,,,20,,,,,,,,10,3,3,,,,3,,,,,,,,3,,,2,1,,0,,2,,,,,,1,2,,3,3,,3,,3,,,,,,3,3,,2,1,2,2,4,1,2,4,4,4,4,2,2,2,15,,3,22,42,64,93,63,98,5,1,8,8,,2,2,3,2,,2,2,4,2,5,4,4,4,6,7,4,1,7,6,4,7,6,4,4,7,4,"4,5,7",6,1,1,78222,2567,2582,2
1/2/24 16:57,192.111.16.103,1116,R_1PnTBhkGLtl4pNc,36.5963,-94.7563,1,1,37,2,6,1,12,6,4,5,60,20,30,20,0,"1,2","1,2",5,5,5,"1,2",5,"1,2",5,5,5,"1,2","1,2","1,2",,1,4,2,4,4,4,4,,,2,,,,,,40,150,,,,25,,60,,,,40,0,0,1,3,,,,3,,3,,,,3,3,3,,0,200,,,,60,,80,,,,50,0,0,3,3,,,,3,,3,,,,3,3,3,,3,1,4,4,4,2,4,1,4,4,4,2,3,3,15,,3,62,36,60,60,0,0,5,1,8,8,,2,3,2,1,2,1,1,2,2,5,5,7,4,5,7,4,2,7,4,7,4,7,4,2,7,6,"1,4,5",3,2,1,74344,2168,730,3
1/2/24 16:53,172.56.240.176,1408,R_3TQQSgiW7WPtpoD,32.6773,-117.0477,1,1,5,2,7,1,12,6,6,10,50,20,15,20,10,1,5,2,5,"1,2",5,2,5,5,5,5,5,"1,2",2,,4,4,4,4,4,4,4,,,,,,,,,65,,,,35,,,,,,,,20,,2,,,,2,,,,,,,,2,,2,,,0,,65,,0,,,,,,20,0,,,3,,2,,3,,,,,,2,3,2,1,3,3,3,1,3,2,4,4,4,4,4,2,2,15,,3,29,41,30,60,0,6,5,1,8,3,,2,3,2,2,,2,2,1,1,1,2,4,4,4,5,5,4,7,4,7,5,6,5,6,7,4,"4,5,7",8,1,1,92131,191,228,2
1/2/24 16:57,70.127.67.213,1716,R_3aVVmcjwStw0f8n,28.4797,-82.5126,1,1,10,2,7,1,12,4,4,5,12,5,8,15,5,"1,2","1,2",5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,25,40,,,,,,,,,,,,,"1,2",3,,,,,,,,,,,,,4,25,40,,,,,,,,,,,,,"1,2",3,,,,,,,,,,,,,4,2,2,4,4,4,4,4,4,4,4,4,4,2,2,15,,3,25,25,30,20,40,14,5,1,8,"1,2,4,8,11",3,2,3,3,2,,2,2,1,1,5,4,4,1,6,7,4,2,7,4,5,6,6,5,4,7,4,"1,3,4,5,7",3,1,1,34609,330,356,2
1/2/24 16:50,98.100.246.114,2172,R_362tSmP7c6pXnQl,39.4995,-82.0879,1,1,36,1,7,1,12,6,7,8,75,5,7,18,10,"1,2","1,2",5,5,5,"1,2",5,5,5,5,1,5,"1,2","1,2",Every plate,4,4,4,4,4,4,4,,,,,,,,,50,35,,,,40,,,,,95,,75,30,1,1,,,,1,,,,,2,,1,1,4,135,50,,,,40,,,,,,,35,60,1,1,,,,1,,,,,,,1,1,,1,1,2,1,1,1,2,2,4,2,1,2,1,1,15,,3,61,51,111,96,120,126,5,3,6,"1,11",1,2,3,3,2,,2,2,4,2,1,4,3,2,3,6,5,3,5,6,5,6,5,5,6,7,5,"4,5,7",3,2,1,45764,2079,2084,1
1/2/24 16:07,24.237.159.157,5589,R_57PvJ5K8Sav2cPd,61.2034,-149.7595,1,1,2,2,7,1,12,4,4,10,20,15,30,20,5,"1,2","1,2",5,2,"1,2",5,5,5,5,5,2,5,"1,2","1,2",Dinner Factory,4,4,"1,2",4,"1,2",4,"1,2",,3,3,,3,,,,100,25,,,20,,,,,,,,25,5,3,3,,,2,,,,,,,,3,3,3,120,50,,10,25,,,,,,0,,15,0,3,3,,3,2,,,,,,3,,2,3,3,1,2,4,2,2,4,4,1,4,4,1,2,2,2,15,,3,41,86,56,64,58,122,5,3,"1,4,6","1,2,3,6,8",,2,1,1,1,2,2,1,1,1,5,4,3,7,3,1,2,3,2,3,4,6,6,6,6,7,5,"1,4,7",7,2,1,99524,69,72,3
1/3/24 19:39,172.118.214.46,437,R_7j4WGogelkEdP7H,34.0896,-117.8895,1,1,5,1,5,1,12,11,6,25,100,50,75,75,50,"1,2","1,2","1,2","1,2","1,2",2,1,1,1,1,1,"1,2",2,1,Blue Apron,1,4,1,1,4,4,4,,,,,,,,,50,40,60,40,50,,25,50,50,50,50,75,,40,1,2,2,3,3,,1,1,1,1,1,2,,1,1,50,60,30,50,50,50,,,,,,75,50,,2,2,1,1,3,2,,,,,,2,1,,1,1,1,2,1,2,1,1,2,2,2,2,2,1,1,"17,18,19,20,21",From a friend,3,109,91,225,240,240,240,1,1,"1,4",1,,2,1,2,1,2,1,1,4,1,1,4,7,7,6,7,6,7,6,7,7,6,5,6,7,6,7,"3,4,5",,,,,,,
1/3/24 19:40,35.147.53.130,565,R_5gvzwQUT1x4VkEY,29.4213,-98.5313,1,1,45,2,3,2,12,4,5,20,80,20,30,0,10,5,"1,2",5,1,5,5,5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,,100,,10,,,,,,,,,250,100,,"1,2",,"2,3",,,,,,,,,"1,2","1,2",1,,100,,,,,,,,,,,150,100,,3,,,,,,,,,,,3,3,,2,2,4,2,4,4,4,4,4,4,4,4,2,2,15,,3,37,40,30,29,23,22,5,1,8,2,,2,2,3,1,1,1,1,4,2,5,4,5,5,5,5,4,5,6,5,5,5,2,3,3,7,1,"4,5,7",3,4,3,78201,2567,2582,3
1/3/24 19:42,73.169.54.125,495,R_5qUTy3evQ3G7tMj,39.6663,-104.8343,1,1,6,2,6,1,12,9,9,0,50,7,5,20,10,"1,2","1,2",5,"1,2",5,"1,2",5,5,5,5,5,5,"1,2",5,,"1,2",4,4,4,4,4,4,,,,,,,,,50,50,,10,,20,,,,,,,10,,1,1,,3,,3,,,,,,,3,,,50,50,,5,,20,,,,,,,10,,1,1,,3,,3,,,,,,,3,,,2,2,4,2,2,2,4,4,4,4,4,4,2,4,15,,3,20,20,90,120,60,60,5,1,8,"1,7",,2,2,2,2,,1,2,4,2,1,1,4,1,4,6,1,1,2,4,5,5,5,4,2,7,1,"1,3,5",5,2,1,80231,250,253,2
1/3/24 19:36,99.32.179.144,955,R_3FLAVItlONnBMVP,26.5355,-80.1098,1,1,10,2,2,1,"1,3,12",2,2,15,30,10,25,20,15,"1,2",5,5,5,5,5,5,5,5,5,5,5,5,5,,4,4,4,4,4,4,4,,,,,,,,,200,,,,,,,,,,,,,,"1,2",,,,,,,,,,,,,,1,100,,,,,,,,,,,,,,2,,,,,,,,,,,,,,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,15,,3,81,51,202,144,126,192,5,3,"4,5,6",3,,2,2,2,2,,2,2,1,1,5,6,1,2,1,5,4,1,3,1,4,5,3,3,3,7,2,"4,5",3,4,1,33435,330,380,3
1/3/24 19:41,71.208.189.108,788,R_1AL8PBVyyy4G0Mp,26.6207,-81.8741,1,1,10,2,6,1,12,5,6,5,10,10,20,10,20,"1,2","1,2",5,5,5,2,2,"1,2",5,5,5,5,"1,2","1,2",,4,4,2,4,4,4,4,,,2,,,,,,50,50,,,,,,0,,,,,10,0,3,3,,,,,,3,,,,,3,3,,50,60,,,,10,10,10,,,,,10,20,3,3,,,,3,3,3,,,,,3,3,,2,2,4,4,4,4,1,1,1,1,4,4,2,2,21,posting on social media,3,30,30,60,80,60,60,5,1,8,"1,5,6,7,8",,2,3,2,2,,2,1,1,1,2,4,4,3,6,6,5,6,5,5,3,7,6,7,7,7,6,"3,4,6",7,2,1,33901,330,42,2
1/3/24 19:38,184.56.242.76,1007,R_7fri3LgMnLItCSy,37.1531,-84.0986,1,1,18,2,5,1,12,1,1,30,75,30,20,25,40,"1,2",5,5,"1,2",5,"1,2",5,1,5,5,5,1,"1,2",5,,4,4,4,4,1,4,4,,,,,,,,,100,,,50,,60,,40,,,,20,40,,3,,,3,,3,,3,,,,3,3,,,100,,,50,,75,,,,,,,10,,3,,,3,,3,,,,,,,3,,,3,4,4,3,4,1,1,3,4,4,4,3,3,4,15,,3,89,91,240,240,240,240,5,3,8,"2,8",,2,2,2,1,2,1,1,1,4,5,2,2,5,7,7,2,1,4,6,6,6,7,7,7,7,1,"3,4,5",3,2,2,40741,1011,1074,1
1/3/24 19:46,69.14.201.0,794,R_30czsSaRfCOHo5b,42.5686,-83.0668,1,1,23,2,7,1,12,10,10,10,45,7,20,40,20,"1,2",5,5,5,5,1,5,5,5,5,5,1,5,5,,4,4,4,4,4,4,4,,,,,,,,,140,,,,,30,,,,,,40,,,3,,,,,3,,,,,,3,,,,110,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,2,4,4,4,4,2,4,4,4,4,4,1,4,4,15,,3,91,86,193,161,240,144,5,3,8,"1,2",,2,3,3,2,,2,2,1,4,5,4,5,7,6,7,4,6,5,5,7,7,7,7,4,7,1,"3,4,5",3,2,1,48313,1254,1304,2
1/3/24 19:33,107.195.178.135,1675,R_10Hq4QXPJarfoLA,36.926,-89.3418,1,1,26,2,3,1,3,3,3,20,100,20,40,100,50,"1,2",5,5,"1,2",5,"1,2","1,2",5,5,5,5,"1,2","1,2","1,2",,4,4,"1,2","1,2","1,2",4,"1,2",,1,1,1,1,,,,100,,,30,,60,0,,,,,0,40,0,3,,,3,,3,3,,,,,3,"1,3",3,,100,,,50,,60,0,,,,,20,40,0,3,,,3,,3,3,,,,,3,3,3,,1,3,3,3,4,3,4,4,4,4,4,3,2,3,15,,3,120,120,61,59,235,234,4,1,8,"1,6",,2,2,2,1,2,1,1,4,2,3,6,6,3,4,6,4,4,4,6,6,7,1,7,6,7,1,"4,5,7",5,3,2,63834,1509,162,1
1/3/24 19:48,23.121.76.165,986,R_6cAgNJKKT7CRwhL,42.7256,-87.8588,1,1,51,2,6,1,12,3,3,10,20,20,20,20,20,1,5,5,"1,2","1,2","1,2",5,5,5,5,5,5,"1,2","1,2",,"1,2",4,"1,2",4,"1,2",4,4,,1,1,,,,,,100,,,20,0,20,,,,,,,10,0,3,,,3,3,3,,,,,,,3,3,,,,,20,0,30,,,,,,,10,0,,,,3,3,3,,,,,,,3,3,,2,4,4,2,2,2,2,2,4,4,4,4,2,2,15,,3,25,1,58,70,58,57,5,1,8,1,,2,3,2,2,,2,2,4,1,2,1,1,2,2,7,2,2,2,3,3,6,5,6,6,7,3,"3,4,7",3,2,1,53126,3097,3149,1
1/3/24 19:51,172.118.12.169,872,R_7scZvFli6O3LYFY,34.1794,-118.4313,1,1,5,2,7,1,12,5,6,10,40,20,5,20,5,"1,2","1,2",5,5,5,5,1,2,5,5,5,5,5,5,,4,4,4,4,"1,2",4,4,,3,,,,,,,30,60,,,,,10,,,,,,,,3,3,,,,,3,,,,,,,,,20,50,,,,,,8,,,,,,,3,3,,,,,,3,,,,,,,,2,2,4,4,4,4,2,3,4,4,4,4,4,4,15,,3,32,50,58,61,26,26,5,1,8,1,,2,2,2,1,1,3,1,4,2,2,4,3,3,3,7,2,4,6,5,2,4,5,4,4,7,4,"4,6,7",3,3,1,91411,191,210,3
1/3/24 19:59,172.59.137.27,444,R_5qQH3UAE0thIH1F,40.4339,-79.9996,1,1,39,2,5,1,12,1,1,25,50,12,10,25,25,"1,2","1,2",5,5,5,"1,2",5,5,5,5,5,"1,2",5,5,,4,4,4,4,"1,2",4,4,,1,,,,,,,125,0,,,,125,,,,,,125,,,3,3,,,,3,,,,,,3,,,,125,125,,,,125,,,,,,125,,,3,3,,,,3,,,,,,3,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15,,3,42,41,54,57,58,55,5,1,7,1,,2,2,2,3,,3,3,2,4,4,4,6,4,5,6,7,6,5,5,5,5,5,5,5,7,5,4,2,3,2,16323,2283,2344,1
1/3/24 19:52,160.3.40.44,923,R_1oqe3Q1ARnNuj73,30.3574,-89.1649,1,1,25,2,7,1,12,11,11,6,10,12,15,30,0,1,1,5,1,1,1,1,1,1,5,5,1,1,1,,1,4,4,4,4,4,4,,,,,,,,,50,25,,15,35,20,45,0,0,,,0,25,25,3,3,,3,2,3,3,3,3,,,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,2,2,3,4,4,4,4,3,3,15,,3,30,31,92,95,92,92,5,1,6,8,,2,2,3,2,,2,1,4,1,1,4,5,5,6,5,4,2,5,6,5,6,6,6,5,7,4,"1,4,5",8,2,1,39560,1426,743,2
1/3/24 19:41,174.163.129.29,1599,R_6Pf7Y7pbSDB3Lmp,33.7344,-84.0986,1,1,11,2,6,1,3,6,6,90,240,60,110,100,0,"1,2","1,2",5,5,5,5,5,1,5,5,2,5,"1,2","1,2",Hello Fresh,4,4,4,4,4,4,4,,,,,,,,,50,120,,,,,,50,,,,,40,25,3,3,,,,,,3,,,,,3,3,,55,170,,,,,,,,,85,,24,15,3,3,,,,,,,,,3,,3,3,,2,1,4,4,4,4,4,1,4,4,3,4,2,2,15,,3,41,64,62,66,60,0,5,3,8,8,,2,2,1,1,1,3,1,4,1,2,1,4,7,4,5,3,4,5,4,4,7,5,4,5,7,4,"2,4,5",8,2,1,30058,398,26,2
1/3/24 19:55,68.99.106.242,798,R_1lKTABc0pHKRY9L,37.0142,-76.4286,1,1,48,1,7,1,12,5,5,20,25,10,10,20,10,1,1,5,5,5,1,5,5,5,5,5,1,1,5,,4,4,4,4,4,4,4,,,,,,,,,50,50,,,,10,,,,,,20,15,,3,3,,,,3,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,2,3,4,4,4,4,4,2,2,4,15,,3,52,70,59,69,76,78,1,3,8,"4,5",,2,3,3,2,,2,2,1,1,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,7,5,"1,2,4",7,2,1,23605,2867,2985,2
1/3/24 19:55,172.56.241.32,859,R_31cQTXFTmcwDYsX,32.7104,-117.0528,1,1,5,1,5,1,12,12,12,10,25,10,25,150,15,1,1,5,1,1,5,5,5,5,5,5,5,1,1,,4,4,4,4,4,4,4,,,,,,,,,100,150,,20,25,,,,,,,,25,25,3,3,,3,"2,3",,,,,,,,"1,3","1,3",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,4,3,1,4,4,4,4,4,4,4,2,2,15,,3,41,42,89,89,87,87,5,3,8,"1,3,4",,2,3,3,2,,2,2,4,2,1,4,2,5,5,5,2,1,5,6,6,5,5,3,3,7,5,"4,5,7",8,7,3,92028,191,228,2
1/3/24 19:59,172.59.192.94,680,R_3tgPDAfmI1GgMIp,32.7836,-96.8674,1,1,45,2,5,1,"12,11",10,10,15,25,10,25,50,20,"1,2","1,2",5,"1,2","1,2","1,2",5,5,5,5,5,5,"1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,150,0,,0,30,30,,,,,,,50,10,"1,2",3,,3,2,3,,,,,,,3,3,3,135,0,,10,15,30,,,,,,,50,5,"1,2",3,,3,2,3,,,,,,,3,3,3,1,1,4,2,1,2,4,4,4,4,4,4,2,2,15,,3,30,30,30,60,9,60,5,1,8,"1,2,3,7",,2,3,3,2,,2,2,1,2,2,5,1,1,3,7,2,1,5,5,6,5,6,5,5,7,5,"4,5,7",5,2,1,75068,2567,2628,2
1/3/24 19:56,108.29.139.35,905,R_6j3dlDEXNt0mhkY,40.7547,-73.9614,1,1,33,2,7,1,5,8,8,20,50,20,20,20,20,"1,2","1,2","1,2",5,5,5,"1,2","1,2",5,5,5,"1,2","1,2","1,2",,4,4,4,4,4,4,4,,,,,,,,,30,30,20,,,,20,20,,,,20,0,0,3,3,3,,,,3,3,,,,3,3,3,,20,20,20,,,,20,20,,,,20,0,0,3,3,3,,,,3,3,,,,3,3,3,,3,2,2,3,4,4,3,3,4,4,4,3,3,3,15,,3,65,65,120,120,82,81,4,3,8,"1,2,5",,2,3,3,3,,2,2,4,2,2,4,6,7,6,6,6,5,7,7,6,7,6,6,6,6,7,"2,4,5",,,,,,,
1/3/24 19:58,166.205.147.60,877,R_6rMLAwDSSv8U2KQ,41.5382,-72.8008,1,1,33,2,6,1,12,11,11,10,20,20,30,10,0,"1,2","1,2",5,5,5,5,"1,2",5,5,5,5,5,5,"1,2",,4,4,4,4,4,4,4,,,,,,,,,50,50,,,,,30,,,,,,,20,3,3,,,,,3,,,,,,,3,,40,50,,,,,30,,,,,,,20,3,3,,,,,3,,,,,,,3,,2,2,4,4,4,4,2,2,4,4,4,4,1,1,15,,3,29,36,28,32,62,46,4,1,8,"1,2",,2,3,3,2,,2,2,3,2,2,4,5,3,3,5,1,4,6,6,2,6,6,6,6,7,6,"4,5,7",8,2,1,13903,1861,1865,2
