RecordedDate,Q51,Q1,Q4,Q52_1,Q52_2,IPAddress
1/4/24 1:52,92253,5,Female,California,Riverside County,76.89.100.204
1/4/24 1:52,13158,33,Female,New York,Cortland County,50.108.198.67
1/4/24 1:55,44092,36,Female,Ohio,Lake County,172.58.240.50
1/4/24 1:57,46710,15,Female,Indiana,Noble County,71.36.0.60
1/4/24 1:57,49968,23,Male,Michigan,Gogebic County,131.93.147.76
1/4/24 2:01,33761,10,Female,Florida,Pinellas County,47.199.163.127
1/4/24 2:04,77510,45,Male,Texas,Galveston County,73.232.124.103
1/4/24 2:04,44095,36,Female,Ohio,Lake County,76.34.254.136
1/4/24 2:17,44109,36,Female,Ohio,Cuyahoga County,172.56.33.32
1/4/24 2:18,63031,26,Female,Missouri,St  Louis County,108.211.157.184
1/4/24 2:19,39563,25,Male,Mississippi,Jackson County,99.131.21.250
1/4/24 2:24,76360,45,Female,Texas,Wichita County,166.199.6.8
1/4/24 2:30,33803,10,Female,Florida,Polk County,50.127.89.173
1/4/24 2:36,43203,36,Male,Ohio,Franklin County,108.240.178.208
1/4/24 2:36,30132,11,Female,Georgia,Paulding County,73.184.42.219
1/4/24 2:37,32640,10,Female,Florida,Alachua County,172.56.72.114
1/4/24 2:38,33542,10,Female,Florida,Pasco County,68.207.237.113
1/4/24 2:38,44438,36,Female,Ohio,Trumbull County,173.89.227.17
1/4/24 2:39,25101,50,Female,West Virginia,Wood County,173.81.251.237
1/4/24 2:44,13502,33,Female,New York,Oneida County,172.59.176.97
1/4/24 2:47,75224,45,Female,Texas,Dallas County,172.11.191.207
1/4/24 2:49,28150,34,Female,North Carolina,Cleveland County,24.74.163.34
1/4/24 2:49,,42,Female,,,174.235.82.250
1/4/24 2:49,91506,5,Female,California,Los Angeles County,172.56.121.136
1/4/24 2:50,3874,30,Male,New Hampshire,Rockingham County,73.126.76.143
1/4/24 2:53,2171,22,Male,Massachusetts,Norfolk County,73.219.2.53
1/4/24 2:54,,3,Male,,,172.56.87.131
1/4/24 2:55,94601,5,Male,California,Alameda County,172.56.208.1
1/4/24 3:03,48809,23,Male,Michigan,Ionia County,162.234.90.165
1/4/24 3:17,45238,36,Female,Ohio,Hamilton County,24.164.85.57
1/4/24 3:19,,10,Female,,,173.168.250.57
1/4/24 3:24,70126,19,Female,Louisiana,Orleans Parish,70.171.124.4
1/4/24 3:24,23188,48,Female,Virginia,James City County,70.160.251.204
1/4/24 3:27,53155,51,Female,Wisconsin,Kenosha County,72.133.183.55
1/4/24 3:31,33914,10,Male,Florida,Lee County,76.148.109.242
1/4/24 3:33,95691,5,Female,California,Yolo County,104.220.218.181
1/4/24 3:45,,34,Male,,,45.37.170.78
1/4/24 3:46,29568,42,Female,South Carolina,Horry County,216.223.223.67
1/4/24 3:50,20037,9,Female,District of Columbia,District of Columbia,68.33.10.196
1/4/24 3:55,33410,10,Female,Florida,Palm Beach County,174.48.166.99
1/4/24 4:11,,48,Male,,,172.59.112.102
1/4/24 4:17,,36,Male,,,192.180.67.147
1/4/24 4:18,13619,33,Male,New York,Jefferson County,74.78.224.102
1/4/24 4:20,43613,36,Female,Ohio,Lucas County,72.241.162.234
1/4/24 4:26,63101,26,Male,Missouri,Adair County,204.14.73.27
1/4/24 4:28,55435,24,Female,Minnesota,Hennepin County,68.47.116.130
1/4/24 4:34,55040,24,Female,Minnesota,Isanti County,64.33.119.46
1/4/24 4:38,,21,Female,,,71.163.111.122
1/4/24 4:39,30127,11,Female,Georgia,Carroll County,68.184.92.225
1/4/24 4:42,13492,33,Female,New York,Oneida County,74.78.207.131
1/4/24 4:48,75007,45,Female,Texas,Denton County,47.184.22.32
1/4/24 4:52,48316,23,Female,Michigan,Macomb County,73.18.80.252
1/4/24 4:54,48238,23,Male,Michigan,Wayne County,68.55.23.151
1/4/24 4:55,37807,44,Female,Tennessee,Union County,166.182.82.51
1/4/24 4:57,32926,10,Male,Florida,Brevard County,184.89.1.163
1/4/24 4:59,31733,11,Female,Georgia,Irwin County,38.40.0.250
1/4/24 5:05,18247,39,Female,Pennsylvania,Luzerne County,216.49.24.129
1/4/24 5:06,39203,25,Female,Mississippi,Hinds County,73.59.201.99
1/4/24 5:07,54935,51,Female,Wisconsin,Fond du Lac County,76.238.223.229
1/4/24 5:07,73139,37,Female,Oklahoma,Oklahoma County,68.12.162.116
1/4/24 5:07,30117,11,Female,Georgia,Carroll County,108.81.153.28
1/4/24 5:10,83301,13,Female,Idaho,Twin Falls County,216.83.76.17
1/4/24 5:11,21767,21,Male,Maryland,Washington County,24.89.5.67
1/4/24 5:13,18302,39,Female,Pennsylvania,Monroe County,216.49.44.79
1/4/24 5:15,,10,Female,,,172.56.72.223
1/4/24 5:15,,45,Male,,,208.116.156.110
1/4/24 5:16,33436,10,Male,Florida,Palm Beach County,104.203.244.63
1/4/24 5:17,18018,39,Female,Pennsylvania,Northampton County,74.74.211.252
1/4/24 5:18,35023,1,Female,Alabama,Jefferson County,35.151.24.65
1/4/24 5:21,8804,31,Female,New Jersey,Warren County,24.229.163.2
1/4/24 5:24,34266,10,Female,Florida,DeSoto County,71.208.155.150
1/4/24 5:25,46530,15,Male,Indiana,St  Joseph County,99.34.128.70
1/4/24 5:26,29579,42,Female,South Carolina,Horry County,64.138.244.1
1/4/24 5:26,63129,26,Male,Missouri,St  Louis County,97.86.14.184
1/4/24 5:28,60641,14,Male,Illinois,Cook County,98.212.122.122
1/4/24 5:28,28033,34,Female,North Carolina,Lincoln County,75.137.61.161
1/4/24 5:29,60914,14,Female,Illinois,Kankakee County,73.210.63.70
1/4/24 5:29,29626,42,Male,South Carolina,Anderson County,35.148.183.16
1/4/24 5:32,15214,39,Male,Pennsylvania,Allegheny County,174.251.209.177
1/4/24 5:35,38103,44,Female,Tennessee,Shelby County,69.220.147.31
1/4/24 5:36,19805,8,Female,Delaware,New Castle County,100.19.67.26
1/4/24 5:38,22044,48,Female,Virginia,Fairfax County,98.169.157.63
1/4/24 5:40,44511,36,Female,Ohio,Mahoning County,72.23.91.85
1/4/24 5:40,78728,45,Female,Texas,Travis County,162.206.174.153
1/4/24 5:41,85283,3,Male,Arizona,Maricopa County,172.56.83.121
1/4/24 5:42,64080,26,Female,Missouri,Cass County,73.185.214.247
1/4/24 5:42,44305,36,Male,Ohio,Summit County,76.34.178.134
1/4/24 5:43,11010,33,Female,New York,Nassau County,98.113.85.177
1/4/24 5:45,,47,Male,,,24.61.13.138
1/4/24 5:45,76502,45,Female,Texas,Bell County,24.162.109.3
1/4/24 5:46,73106,37,Female,Oklahoma,Oklahoma County,174.202.164.89
1/4/24 5:46,39532,25,Male,Mississippi,Jackson County,160.2.22.159
1/4/24 5:47,43528,36,Male,Ohio,Lucas County,76.34.163.131
1/4/24 5:47,19152,39,Female,Pennsylvania,Philadelphia County,69.136.216.105
1/4/24 5:48,54017,51,Female,Wisconsin,St  Croix County,173.84.120.39
1/4/24 5:50,27292,34,Female,North Carolina,Davidson County,65.188.251.61
1/4/24 5:52,30184,11,Female,Georgia,Bartow County,68.222.32.91
1/4/24 5:53,29720,42,Female,South Carolina,Lancaster County,208.104.195.82
1/4/24 5:53,75236,45,Female,Texas,Dallas County,76.186.225.156
1/4/24 5:56,11375,33,Female,New York,Queens County,98.13.151.212
1/4/24 5:56,48335,23,Female,Michigan,Oakland County,99.21.89.10
1/4/24 5:56,78733,45,Female,Texas,Travis County,70.112.64.202
1/4/24 6:00,49507,23,Female,Michigan,Kent County,108.243.20.180
1/4/24 6:00,85194,3,Female,Arizona,Pinal County,70.185.41.242
1/4/24 6:04,2474,22,Female,Massachusetts,Middlesex County,74.104.161.18
1/4/24 6:05,35244,1,Female,Alabama,Jefferson County,68.185.240.129
1/4/24 6:07,63026,26,Female,Missouri,Jefferson County,172.59.169.211
1/4/24 6:09,,16,Male,,,172.58.14.117
1/4/24 6:09,33597,10,Male,Florida,Sumter County,65.140.148.162
1/4/24 6:10,85016,3,Female,Arizona,Maricopa County,72.195.236.216
1/4/24 6:13,54913,51,Female,Wisconsin,Outagamie County,107.133.110.219
1/4/24 6:15,95135,5,Male,California,Santa Clara County,174.160.75.199
1/4/24 6:16,11787,33,Male,New York,Suffolk County,172.58.231.242
1/4/24 6:16,27526,34,Female,North Carolina,Wake County,76.36.247.98
1/4/24 6:18,27612,34,Male,North Carolina,Wake County,152.26.89.209
1/4/24 6:20,29720,42,Female,South Carolina,Lancaster County,166.196.58.75
1/4/24 6:20,37075,44,Female,Tennessee,Sumner County,99.60.3.163
1/4/24 6:22,53402,51,Female,Wisconsin,Racine County,184.55.177.1
1/4/24 6:22,78633,45,Female,Texas,Williamson County,74.192.135.95
1/4/24 6:24,3261,30,Female,New Hampshire,Rockingham County,146.168.6.25
1/4/24 6:24,33947,10,Female,Florida,Charlotte County,73.55.43.194
1/4/24 6:25,10003,33,Female,New York,New York County,74.64.230.33
1/4/24 6:26,29527,42,Female,South Carolina,Horry County,216.223.218.254
1/4/24 6:27,1432,22,Female,Massachusetts,Middlesex County,73.149.199.132
1/4/24 6:28,44141,36,Female,Ohio,Cuyahoga County,173.90.33.48
1/4/24 6:31,70128,19,Male,Louisiana,Orleans Parish,24.120.111.196
1/4/24 6:31,44202,36,Female,Ohio,Portage County,173.186.41.126
1/4/24 6:32,63139,26,Female,Missouri,St  Louis city,162.198.25.132
1/4/24 6:32,6255,7,Female,Connecticut,Windham County,96.32.57.23
1/4/24 6:32,61114,14,Male,Illinois,Winnebago County,71.57.114.157
1/4/24 6:34,39211,25,Male,Mississippi,Hinds County,50.86.240.166
1/4/24 6:34,1468,22,Female,Massachusetts,Worcester County,66.30.5.200
1/4/24 6:34,42044,18,Female,Kentucky,Marshall County,173.25.110.157
1/4/24 6:35,73069,37,Male,Oklahoma,Cleveland County,104.28.91.142
1/4/24 6:35,8831,31,Male,New Jersey,Middlesex County,73.199.207.47
1/4/24 6:36,32926,10,Female,Florida,Brevard County,184.89.12.209
1/4/24 6:36,66090,17,Male,Kansas,Doniphan County,71.34.201.227
1/4/24 6:38,46135,15,Female,Indiana,Putnam County,174.211.169.191
1/4/24 6:38,32193,10,Female,Florida,Putnam County,67.190.245.217
1/4/24 6:39,12553,33,Female,New York,Orange County,69.125.192.6
1/4/24 6:40,46131,15,Female,Indiana,Johnson County,172.87.18.204
1/4/24 6:41,73135,37,Female,Oklahoma,Oklahoma County,174.67.28.95
1/4/24 6:42,78040,45,Male,Texas,Webb County,24.170.91.135
1/4/24 6:44,62946,14,Female,Illinois,Saline County,173.17.39.87
1/4/24 6:45,28739,34,Male,North Carolina,Henderson County,24.246.170.26
1/4/24 6:45,37830,44,Male,Tennessee,Anderson County,108.238.191.35
1/4/24 6:45,44070,36,Male,Ohio,Cuyahoga County,65.25.26.109
1/4/24 6:46,19320,39,Male,Pennsylvania,Philadelphia County,68.82.123.6
1/4/24 6:47,44460,36,Male,Ohio,Columbiana County,107.128.154.225
1/4/24 6:47,11210,33,Male,New York,Kings County,72.89.38.30
1/4/24 6:49,,14,Male,,,75.22.141.253
1/4/24 6:52,43611,36,Male,Ohio,Lucas County,72.240.102.144
1/4/24 6:55,18222,39,Female,Pennsylvania,Luzerne County,64.67.76.166
1/4/24 6:58,36830,1,Female,Alabama,Lee County,24.179.46.183
1/4/24 6:58,86429,3,Female,Arizona,Mohave County,47.216.93.17
1/4/24 6:59,37890,44,Male,Tennessee,Jefferson County,168.245.172.67
1/4/24 7:00,83669,13,Female,Idaho,Ada County,24.119.215.10
1/4/24 7:02,7657,31,Female,New Jersey,Bergen County,184.152.98.134
1/4/24 7:04,96797,12,Male,Hawaii,Honolulu County,72.130.138.232
1/4/24 7:04,28328,34,Male,North Carolina,Sampson County,172.58.250.138
1/4/24 7:04,34741,10,Male,Florida,Osceola County,35.145.49.113
1/4/24 7:05,68144,28,Male,Nebraska,Douglas County,72.206.123.7
1/4/24 7:05,33015,10,Male,Florida,Miami-Dade County,174.212.42.247
1/4/24 7:07,10023,33,Male,New York,New York County,74.64.133.185
1/4/24 7:07,82604,52,Male,Wyoming,Natrona County,104.151.182.15
1/4/24 7:08,85756,3,Male,Arizona,Pima County,66.210.242.210
1/4/24 7:09,11931,33,Female,New York,Suffolk County,69.122.248.88
1/4/24 7:09,19114,39,Male,Pennsylvania,Philadelphia County,73.188.129.71
1/4/24 7:10,92120,5,Male,California,San Diego County,68.8.180.246
1/4/24 7:11,92277,5,Male,California,San Bernardino County,142.202.76.149
1/4/24 7:11,29154,42,Female,South Carolina,Sumter County,98.122.25.248
1/4/24 7:12,48098,23,Female,Michigan,Oakland County,68.55.134.194
1/4/24 7:12,77017,45,Male,Texas,Harris County,99.70.105.170
1/4/24 7:15,24517,48,Female,Virginia,Campbell County,172.56.218.195
1/4/24 7:15,,1,Female,,,68.117.190.19
1/4/24 7:16,48127,23,Male,Michigan,Wayne County,174.247.209.150
1/4/24 7:18,45309,36,Male,Ohio,Montgomery County,172.59.33.86
1/4/24 7:18,76689,45,Male,Texas,Bosque County,98.20.36.80
1/4/24 7:19,45102,36,Female,Ohio,Clermont County,75.185.247.150
1/4/24 7:19,33487,10,Male,Florida,Pasco County,108.77.88.225
1/4/24 7:19,32819,10,Male,Florida,Orange County,192.96.192.7
1/4/24 7:19,75189,45,Female,Texas,Rockwall County,216.60.206.71
1/4/24 7:28,30809,11,Male,Georgia,Columbia County,76.129.39.171
1/4/24 7:28,61565,14,Female,Illinois,Marshall County,72.169.96.40
1/4/24 7:29,44509,36,Female,Ohio,Mahoning County,174.242.32.100
1/4/24 7:29,28306,34,Female,North Carolina,Cumberland County,174.110.32.249
1/4/24 7:30,37918,44,Male,Tennessee,Knox County,73.113.65.200
1/4/24 7:31,36107,1,Female,Alabama,Montgomery County,99.29.144.231
1/4/24 7:31,45133,36,Male,Ohio,Highland County,104.178.69.30
1/4/24 7:31,49637,23,Male,Michigan,Grand Traverse County,24.180.198.15
1/4/24 7:32,53083,51,Female,Wisconsin,Sheboygan County,76.232.213.162
1/4/24 7:32,38652,25,Female,Mississippi,Union County,170.253.157.196
1/4/24 7:34,12828,33,Female,New York,Washington County,172.100.236.14
1/4/24 7:34,1701,22,Male,Massachusetts,Middlesex County,66.229.49.233
1/4/24 7:35,38654,25,Male,Mississippi,DeSoto County,97.114.47.23
1/4/24 7:35,,36,Female,,,71.60.201.112
1/4/24 7:35,80017,6,Female,Colorado,Arapahoe County,97.118.124.55
1/4/24 7:36,34655,10,Male,Florida,Pasco County,72.185.121.236
1/4/24 7:37,33458,10,Female,Florida,Palm Beach County,99.67.88.227
1/4/24 7:38,7981,31,Male,New Jersey,Morris County,173.70.156.134
1/4/24 7:38,84041,46,Male,Utah,Davis County,172.59.152.251
1/4/24 7:39,75072,45,Male,Texas,Collin County,99.155.58.197
1/4/24 7:40,78218,45,Female,Texas,Bexar County,35.147.68.141
1/4/24 7:40,40291,18,Male,Kentucky,Jefferson County,96.29.209.174
1/4/24 7:40,18218,39,Female,Pennsylvania,Schuylkill County,64.67.56.204
1/4/24 7:41,,25,Female,,,47.214.224.222
1/4/24 7:41,,31,Female,,,173.70.68.184
1/4/24 7:43,89104,29,Female,Nevada,Clark County,68.224.248.135
1/4/24 7:43,48239,23,Female,Michigan,Wayne County,97.70.255.96
1/4/24 7:43,36549,1,Male,Alabama,Baldwin County,75.175.117.247
1/4/24 7:43,8034,31,Male,New Jersey,Camden County,73.194.155.146
1/4/24 7:44,30096,11,Male,Georgia,Gwinnett County,24.30.30.118
1/4/24 7:45,57201,43,Male,South Dakota,Codington County,24.230.118.95
1/4/24 7:45,34668,10,Female,Florida,Pasco County,35.137.77.185
1/4/24 7:46,,14,Male,,,167.165.222.44
1/4/24 7:46,15061,39,Female,Pennsylvania,Beaver County,24.23.114.254
1/4/24 7:46,86001,3,Female,Arizona,Coconino County,174.73.210.164
1/4/24 7:46,46901,15,Female,Indiana,Howard County,73.102.5.150
1/4/24 7:47,,25,Male,,,140.106.148.82
1/4/24 7:47,94070,5,Female,California,San Mateo County,76.21.76.131
1/4/24 7:48,44312,36,Female,Ohio,Summit County,99.95.177.172
1/4/24 7:48,34431,10,Female,Florida,Marion County,73.67.96.146
1/4/24 7:48,33914,10,Female,Florida,Lee County,73.107.169.213
1/4/24 7:49,8016,31,Female,New Jersey,Burlington County,73.178.89.110
1/4/24 7:49,71220,19,Male,Louisiana,Morehouse Parish,173.218.192.150
1/4/24 7:50,80247,6,Male,Colorado,Denver County,67.174.178.88
1/4/24 7:50,19120,39,Male,Pennsylvania,Philadelphia County,172.56.216.182
1/4/24 7:51,98273,49,Male,Washington,Skagit County,172.56.104.73
1/4/24 7:51,28117,34,Female,North Carolina,Iredell County,173.186.170.136
1/4/24 7:53,28562,34,Female,North Carolina,Craven County,152.117.96.192
1/4/24 7:53,75227,45,Female,Texas,Dallas County,75.32.1.120
1/4/24 7:55,86326,3,Male,Arizona,Yavapai County,71.223.134.244
1/4/24 7:56,27576,34,Female,North Carolina,Johnston County,172.59.220.104
1/4/24 7:57,75249,45,Male,Texas,Dallas County,69.217.240.31
1/4/24 7:57,56057,24,Male,Minnesota,Le Sueur County,74.33.111.154
1/4/24 7:57,48622,23,Female,Michigan,Clare County,97.95.169.22
1/4/24 7:57,85924,3,Female,Arizona,Apache County,174.231.19.3
1/4/24 7:58,30214,11,Male,Georgia,Fayette County,45.30.45.236
1/4/24 7:58,70124,19,Male,Louisiana,Orleans Parish,76.238.248.28
1/4/24 7:58,29627,42,Male,South Carolina,Anderson County,108.197.72.119
1/4/24 7:59,31522,11,Female,Georgia,Glynn County,64.187.132.99
1/4/24 7:59,80465,6,Female,Colorado,Jefferson County,73.3.194.78
1/4/24 7:59,44827,36,Female,Ohio,Crawford County,174.105.105.194
1/4/24 7:59,46219,15,Male,Indiana,Marion County,75.192.126.229
1/4/24 8:00,43302,36,Female,Ohio,Marion County,74.137.228.7
1/4/24 8:00,78254,45,Male,Texas,Bexar County,207.193.202.183
1/4/24 8:01,8865,31,Female,New Jersey,Warren County,209.173.21.76
1/4/24 8:01,32407,10,Male,Florida,Bay County,24.192.115.44
1/4/24 8:01,10010,33,Female,New York,New York County,108.21.72.133
1/4/24 8:02,95670,5,Male,California,Sacramento County,108.65.171.122
1/4/24 8:02,19067,39,Male,Pennsylvania,Bucks County,173.59.125.191
1/4/24 8:03,43545,36,Female,Ohio,Henry County,209.143.32.63
1/4/24 8:03,23188,48,Female,Virginia,James City County,70.160.101.23
1/4/24 8:04,67546,17,Male,Kansas,McPherson County,204.107.216.77
1/4/24 8:04,17364,39,Male,Pennsylvania,York County,98.49.63.106
1/4/24 8:04,72842,4,Female,Arkansas,Yell County,98.22.132.12
1/4/24 8:06,28212,34,Female,North Carolina,Mecklenburg County,34.222.16.92
1/4/24 8:06,80452,6,Male,Colorado,Clear Creek County,72.168.176.74
1/4/24 8:07,29526,42,Female,South Carolina,Horry County,159.117.174.69
1/4/24 8:08,11756,33,Male,New York,Nassau County,173.56.113.106
1/4/24 8:09,39429,25,Male,Mississippi,Marion County,138.84.233.148
1/4/24 8:09,32446,10,Male,Florida,Jackson County,64.187.128.110
1/4/24 8:09,33496,10,Female,Florida,Palm Beach County,75.74.44.11
1/4/24 8:10,78213,45,Female,Texas,Bexar County,76.250.225.132
1/4/24 8:10,61334,14,Male,Illinois,LaSalle County,207.179.227.60
1/4/24 8:11,30734,11,Male,Georgia,Pickens County,172.102.171.45
1/4/24 8:11,85715,3,Female,Arizona,Pima County,67.1.235.105
1/4/24 8:12,44131,36,Female,Ohio,Cuyahoga County,174.66.203.83
1/4/24 8:13,8012,31,Female,New Jersey,Camden County,73.197.114.253
1/4/24 8:13,83204,13,Male,Idaho,Bannock County,173.47.86.225
1/4/24 8:13,76103,45,Male,Texas,Tarrant County,35.150.32.8
1/4/24 8:14,28782,34,Male,North Carolina,Polk County,24.216.109.174
1/4/24 8:14,61607,14,Male,Illinois,Peoria County,73.176.239.52
1/4/24 8:14,2893,41,Female,Rhode Island,Kent County,100.10.48.174
1/4/24 8:15,66071,17,Male,Kansas,Miami County,172.58.230.227
1/4/24 8:18,55445,24,Male,Minnesota,Hennepin County,172.58.9.251
1/4/24 8:18,55447,24,Female,Minnesota,Hennepin County,104.28.97.70
1/4/24 8:18,11563,33,Female,New York,Nassau County,47.17.19.164
1/4/24 8:19,21921,21,Female,Maryland,Cecil County,24.126.112.81
1/4/24 8:19,77450,45,Male,Texas,Harris County,172.56.51.214
1/4/24 8:19,46184,15,Male,Indiana,Johnson County,68.50.109.119
1/4/24 8:19,60464,14,Female,Illinois,Cook County,108.86.223.191
1/4/24 8:20,42754,18,Female,Kentucky,Grayson County,75.89.114.63
1/4/24 8:21,76067,45,Female,Texas,Palo Pinto County,108.203.118.33
1/4/24 8:21,98223,49,Female,Washington,Snohomish County,174.164.235.136
1/4/24 8:22,15235,39,Female,Pennsylvania,Allegheny County,74.111.110.186
1/4/24 8:22,29615,42,Male,South Carolina,Greenville County,97.87.70.215
1/4/24 8:22,19138,39,Male,Pennsylvania,Philadelphia County,172.56.218.176
1/4/24 8:23,,6,Male,,,161.97.234.33
1/4/24 8:23,60402,14,Female,Illinois,Cook County,38.140.5.210
1/4/24 8:24,76177,45,Female,Texas,Tarrant County,99.103.207.166
1/4/24 8:25,44004,36,Male,Ohio,Ashtabula County,76.188.39.119
1/4/24 8:26,4530,20,Female,Maine,Sagadahoc County,73.16.126.5
1/4/24 8:26,28216,34,Male,North Carolina,Mecklenburg County,69.132.13.158
1/4/24 8:27,86315,3,Female,Arizona,Yavapai County,172.83.97.184
1/4/24 8:28,23464,48,Female,Virginia,Virginia Beach city,70.161.52.3
1/4/24 8:31,93657,5,Female,California,Fresno County,98.244.22.207
1/4/24 8:33,85132,3,Male,Arizona,Pinal County,71.223.132.194
1/4/24 8:35,74966,37,Female,Oklahoma,Le Flore County,194.156.207.4
1/4/24 8:36,5602,47,Male,Vermont,Washington County,69.53.118.9
1/4/24 8:37,34614,10,Female,Florida,Hernando County,172.56.96.56
1/4/24 8:37,87032,32,Female,New Mexico,Torrance County,174.28.88.105
1/4/24 8:38,56150,24,Male,Minnesota,Jackson County,172.56.10.150
1/4/24 8:40,29461,42,Male,South Carolina,Berkeley County,172.58.253.118
1/4/24 8:41,8829,31,Female,New Jersey,Hunterdon County,76.117.123.147
